Sujeto 18
3,[(11;1485;1)(14;2032;1)(39;3250;1)(47;4000;1)(66;4422;1)(33;5110;1)(40;5797;1)(63;6375;-1)(64;6672;1)(71;7313;1)(93;7891;1)(110;8704;1)(116;9594;1)(96;10188;0)(97;10891;1)(79;11485;1)],58,14,1,1,12,19,71.428571,11,2
4,[(2;1938;1)(6;2610;1)(23;3281;1)(27;4000;1)(39;4625;1)(35;5266;1)(55;5813;1)(62;6391;1)(50;7031;1)(67;7906;1)(90;8781;1)(113;9422;1)(96;10094;1)(119;10672;1)],62,14,0,0,11,19,90.909091,2,3
5,[(19;1797;1)(13;2875;1)(32;3407;1)(36;4063;1)(58;5016;1)(65;5625;1)(63;6172;1)(50;6922;1)(90;7610;1)(82;8282;1)(115;9016;1)(96;9578;1)(118;10219;1)(89;10860;1)],51,14,0,0,11,19,90.909091,19,4
6,[(6;1375;1)(0;1985;1)(30;2688;0)(23;3953;1)(29;4844;1)(64;5657;1)(52;6235;1)(69;7078;1)(84;7860;1)(80;8547;1)(92;9063;1)(96;9657;1)(113;10407;1)(117;11157;1)],64,13,1,0,11,19,77.922078,6,5
7,[(14;1469;1)(11;1907;1)(39;3610;1)(33;4344;1)(40;4938;1)(47;5547;1)(66;6016;1)(64;6500;1)(71;7516;1)(79;8344;1)(97;9079;1)(93;9766;1)(110;10485;1)(116;11344;1)],66,14,0,0,12,19,83.333333,14,7
8,[(2;1391;1)(6;2031;1)(23;2719;1)(35;3328;1)(27;3812;1)(39;4312;1)(55;4859;1)(62;5453;1)(50;5859;1)(67;6531;1)(96;7047;1)(113;7594;1)(119;8344;1)(90;9187;1)],65,14,0,0,9,19,111.111111,2,2
9,[(13;1828;1)(19;2672;1)(36;3344;1)(32;3875;1)(50;4485;1)(63;5531;1)(65;5969;1)(58;6485;1)(89;7141;1)(96;7750;1)(118;8344;1)(115;9078;1)(82;9844;1)(90;10438;1)],53,14,0,0,11,19,90.909091,13,4
10,[(6;1078;1)(29;1750;1)(23;2609;1)(0;3125;1)(52;3984;1)(80;4656;1)(84;5718;1)(92;6234;1)(64;6875;1)(96;7890;1)(113;8625;1)(117;9218;1)(69;10047;1)(57;10609;1)],64,14,0,0,11,19,90.909091,6,3
11,[(14;1125;1)(11;1719;1)(40;2203;1)(33;2703;1)(47;3594;1)(39;4156;1)(79;5156;1)(66;5640;1)(64;6109;1)(71;6562;1)(110;7344;1)(93;7812;1)(116;8547;1)(97;9515;1)],51,14,0,0,10,19,100.000000,14,3
12,[(6;1406;1)(2;1922;1)(23;2484;1)(50;3078;1)(62;3656;1)(55;4375;1)(35;4890;1)(27;5375;1)(39;6078;1)(67;6719;1)(119;7312;1)(113;8140;1)(90;8719;1)(96;9547;1)],57,14,0,0,10,19,100.000000,6,4
13,[(19;1031;1)(13;1766;1)(32;2406;1)(36;3031;1)(50;3735;1)(82;4313;1)(90;4828;1)(63;5531;1)(65;6047;1)(115;6735;1)(95;7188;0)(96;7797;1)(118;8344;1)(89;8906;1)(58;9438;1)],57,14,1,0,10,19,92.857143,19,3
14,[(29;1688;1)(6;2407;1)(23;3313;1)(0;3891;1)(53;4547;1)(64;5094;1)(57;5610;1)(69;6079;1)(96;6829;1)(84;7297;1)(92;7719;1)(80;8188;1)(113;8813;1)(117;9375;1)],57,14,0,0,10,19,100.000000,29,1
15,[(39;1688;1)(14;2344;1)(33;2938;1)(11;3407;1)(40;3828;1)(64;4266;1)(71;5172;1)(66;5953;1)(79;6547;1)(97;7032;1)(116;7500;1)(93;7985;1)(110;8563;1)],55,13,0,0,9,19,103.174603,39,0
16,[(6;1828;1)(3;2438;1)(2;2797;0)(23;3297;1)(27;3953;1)(35;4360;1)(39;4797;1)(55;5547;1)(62;6688;1)(50;7266;1)(90;8235;1)(113;8797;1)(119;10719;1)(96;12016;1)(67;13391;1)],53,14,1,0,14,19,66.326531,6,5
55

Sujeto 43
1,[(19;3922;1)(58;4609;1)(89;5359;1)(96;6406;1)(118;7328;1)(115;8000;1)(82;8750;1)(90;9687;1)(50;10218;1)(63;10953;1)(65;11437;1)(32;12203;1)(36;12937;1)(13;14093;1)],54,14,0,0,15,17,66.666667,19,4
2,[(6;1735;1)(29;2532;1)(57;3282;1)(69;3954;1)(117;4797;1)(96;6079;1)(113;6875;1)(92;7407;1)(80;7907;1)(64;8797;1)(23;9454;1)(0;10297;1)],50,12,0,0,12,19,71.428571,6,0
3,[(14;1562;1)(11;2031;1)(33;2515;1)(64;3156;1)(40;3765;1)(71;4297;1)(110;4937;1)(93;5500;1)(97;6281;1)(116;6750;1)(66;7468;1)(47;7984;1)(39;9047;1)(79;10031;1)],53,14,0,0,10,19,100.000000,14,4
4,[(6;2875;1)(2;3844;1)(35;4578;1)(39;5406;1)(27;6000;1)(55;6672;1)(67;7328;1)(62;8031;1)(50;8563;1)(90;9172;1)(113;9797;1)(96;10391;1)(119;11109;1)],52,13,0,0,12,18,77.380952,6,4
5,[(19;2813;1)(13;3782;1)(32;4688;1)(36;5500;1)(58;6625;1)(65;7391;1)(63;8141;1)(50;8922;1)(90;9797;1)(82;10469;1)(115;12032;1)(96;12641;1)(118;13375;1)(89;14422;1)],51,14,0,0,16,18,62.500000,19,4
6,[(6;1687;1)(0;2390;1)(23;3125;1)(52;4218;1)(64;4875;1)(84;5312;1)(57;6015;1)(29;6515;1)(69;7156;1)(96;7812;1)(117;8484;1)(113;9078;1)(92;9609;1)(80;10125;1)],54,14,0,0,11,19,90.909091,6,4
7,[(14;1484;1)(11;2109;1)(33;2531;1)(40;2984;1)(53;3609;0)(64;4234;1)(71;4906;1)(110;5421;1)(93;5968;1)(116;6531;1)(97;6937;1)(79;7578;1)(66;8265;1)(47;8718;1)(39;9171;1)(39;10500;0)],53,14,2,0,12,19,71.428571,14,1
8,[(6;1281;1)(27;1812;1)(39;2265;1)(35;3109;1)(23;3515;1)(2;4125;1)(50;5109;1)(62;5656;1)(55;6296;1)(67;6859;1)(96;7437;1)(113;8046;1)(90;8562;1)(119;9265;1)],58,14,0,0,9,19,111.111111,6,1
9,[(19;1422;1)(13;2094;1)(36;2657;1)(58;3141;1)(89;3641;1)(118;4157;1)(96;4625;1)(105;5016;0)(115;5610;1)(65;6297;1)(63;6766;1)(50;7266;1)(82;7829;1)(90;8360;1)],49,13,1,0,9,19,95.238095,19,2
10,[(29;1531;1)(6;2312;1)(0;3328;1)(23;4125;1)(52;4781;1)(63;5453;-1)(64;6125;1)(80;6797;1)(84;7453;1)(92;8203;1)(113;9000;1)(117;9562;1)(96;10219;1)(69;10812;1)(57;11422;1)],55,14,0,1,12,19,77.380952,29,3
11,[(14;1219;1)(11;1688;1)(33;2454;1)(40;3032;1)(71;3625;1)(64;4063;1)(83;4610;-1)(93;4813;1)(110;5516;1)(116;6157;1)(97;6719;1)(79;7360;1)(66;7922;1)(47;8375;1)(39;8782;1)(19;9079;0)(19;9907;0)],51,14,2,1,11,19,71.428571,14,2
12,[(5;2875;0)(6;3219;1)(2;4047;1)(23;4688;1)(35;5297;1)(27;5875;1)(39;6594;1)(67;7204;1)(55;7719;1)(62;8438;1)(50;9000;1)(113;10204;1)(90;10688;1)(119;11625;1)(96;12344;1)],61,14,1,0,13,18,71.428571,5,1
13,[(29;1235;-1)(19;1563;1)(36;2094;1)(13;2750;1)(32;3313;1)(50;3750;1)(63;4469;1)(65;4938;1)(58;5438;1)(89;6000;1)(96;6547;1)(118;7047;1)(115;7500;1)(82;7922;1)(90;8360;1)],51,14,0,1,8,19,116.071429,29,2
14,[(6;2078;1)(23;2921;1)(0;3484;1)(52;4984;1)(64;5421;1)(57;5984;1)(29;6578;1)(69;7390;1)(84;8281;1)(117;9000;1)(96;9468;1)(92;10078;1)(80;10593;1)(113;11296;1)],62,14,0,0,12,18,83.333333,6,2
15,[(14;1297;1)(11;1750;1)(33;2266;1)(41;2735;-1)(40;3641;1)(71;4125;1)(64;4688;1)(93;5329;1)(110;6188;1)(116;6954;1)(97;7485;1)(66;7954;1)(47;8625;1)(39;9329;1)(79;9922;1)],51,14,0,1,11,19,84.415584,14,3
16,[(39;1750;1)(27;2593;1)(35;3250;1)(23;3921;1)(6;4640;1)(2;5078;1)(50;6375;1)(62;6812;1)(55;7531;1)(67;9218;1)(96;9890;1)(119;10937;1)(113;11671;1)(90;12484;1)],55,14,0,0,14,19,71.428571,39,2
39

Sujeto 34
1,[(19;2250;1)(36;3203;1)(13;3797;1)(32;4281;1)(50;4859;1)(63;5515;1)(82;5953;1)(90;6406;1)(65;6922;1)(96;7437;1)(115;7922;1)(118;8390;1)(89;8859;1)(58;9328;1)],53,14,0,0,14,18,71.428571,19,1
2,[(6;1765;1)(23;2375;1)(0;2906;1)(29;4281;1)(69;4953;1)(57;5375;1)(52;6422;1)(92;7843;1)(84;8281;1)(113;8890;1)(117;9453;1)(96;10047;1)],51,12,0,0,12,19,71.428571,6,3
3,[(11;1609;1)(14;2297;1)(33;2734;1)(40;3234;1)(39;3906;1)(47;4390;1)(66;4890;1)(64;5281;1)(71;5750;1)(110;6312;1)(93;6750;1)(116;7234;1)(97;7656;1)(79;8140;1)],54,14,0,0,10,19,100.000000,11,2
4,[(6;3578;1)(2;4125;1)(23;4578;1)(35;5078;1)(27;5500;1)(39;6000;1)(55;6734;1)(67;7172;1)(62;7734;1)(50;8297;1)(90;8797;1)(113;9390;1)(96;10047;1)(119;10656;1)],52,14,0,0,12,17,83.333333,6,3
5,[(19;1172;1)(36;1907;1)(13;3172;1)(32;4000;1)(50;4641;1)(82;5328;1)(90;5907;1)(65;6469;1)(96;7313;1)(115;7907;1)(58;8516;1)(89;8922;1)(118;9516;1)],57,13,0,0,10,19,92.857143,19,0
6,[(6;1156;1)(0;1875;1)(23;2515;1)(29;3218;1)(57;4015;1)(52;4500;1)(64;5031;1)(84;5390;1)(80;6140;1)(92;6593;1)(113;7000;1)(96;7656;1)(117;8125;1)(69;8843;1)],57,14,0,0,10,19,100.000000,6,4
7,[(14;1234;1)(33;1765;1)(11;2203;1)(40;2812;1)(71;3515;1)(110;4015;1)(93;4437;1)(66;4968;1)(64;5422;1)(47;5953;1)(39;6468;1)(79;7687;1)(97;8109;1)(116;8531;1)],52,14,0,0,9,19,111.111111,14,2
8,[(6;1078;1)(2;1562;1)(23;2078;1)(35;2468;1)(27;2890;1)(39;3265;1)(55;3859;1)(62;4390;1)(50;4843;1)(90;5406;1)(113;6047;1)(96;6515;1)(67;7093;1)(119;7765;1)],54,14,0,0,8,19,125.000000,6,2
9,[(19;1547;1)(36;2140;1)(58;2578;1)(65;3047;1)(13;3640;1)(31;4062;-1)(32;4687;1)(50;5187;1)(82;5875;1)(63;6437;1)(90;6968;1)(115;7609;1)(96;8172;1)(118;8625;1)(89;9047;1)],59,14,0,1,10,19,92.857143,19,0
10,[(29;1656;1)(6;2359;1)(0;3250;1)(23;4640;1)(52;5344;1)(64;5844;1)(92;6406;1)(80;7359;1)(113;7937;1)(96;8594;1)(84;8984;1)(69;9625;1)(57;10000;1)(117;11687;1)],61,14,0,0,12,19,83.333333,29,2
11,[(39;1328;1)(14;2172;1)(11;2625;1)(33;3125;1)(40;3734;1)(71;4234;1)(64;4765;1)(66;5219;1)(79;5922;1)(97;6609;1)(116;7156;1)(110;7859;1)(93;8281;1)(47;9890;1)],59,14,0,0,12,19,83.333333,39,3
12,[(6;1484;1)(2;2015;1)(23;2515;1)(35;2922;1)(27;3312;1)(39;3734;1)(55;4312;1)(67;4765;1)(96;5187;1)(62;5656;1)(50;6281;1)(90;6875;1)(113;7375;1)(119;8078;1)],54,14,0,0,11,19,90.909091,6,3
13,[(19;859;1)(36;1422;1)(13;1938;1)(32;2422;1)(50;2891;1)(63;3359;1)(65;3734;1)(58;4172;1)(89;4578;1)(96;5031;1)(118;5422;1)(115;5953;1)(82;6469;1)(90;6906;1)],51,14,0,0,8,20,125.000000,19,2
14,[(29;1141;1)(6;1719;1)(23;2250;1)(0;2719;1)(52;3391;1)(64;3875;1)(57;4282;1)(69;5391;1)(84;6157;1)(92;6641;1)(80;7063;1)(113;7672;1)(96;8329;1)(117;9454;1)],59,14,0,0,11,19,90.909091,29,0
15,[(39;1797;1)(14;2922;1)(11;3453;1)(33;3922;1)(40;4515;1)(64;5109;1)(71;5578;1)(93;6031;1)(110;6484;1)(116;7218;1)(97;7656;1)(66;8078;1)(79;8578;1)(47;9297;1)],59,14,0,0,10,19,100.000000,39,2
16,[(6;1515;1)(2;2328;1)(23;2812;1)(35;3344;1)(39;3875;1)(27;5047;1)(55;6015;1)(67;6422;1)(62;6922;1)(50;7297;1)(90;7812;1)(96;8640;1)(119;9781;1)(113;11797;1)],54,14,0,0,15,19,66.666667,6,5
34


Sujet 32
1,[(36;1328;1)(58;2844;1)(19;3765;1)(13;5203;1)(32;5953;1)(50;6703;1)(82;7469;1)(63;8140;1)(65;8625;1)(96;9265;1)(89;9969;1)(118;10750;1)(115;11469;1)(90;12359;1)],54,14,0,0,25,19,40.000000,36,3
2,[(23;2281;1)(0;3234;1)(6;4141;1)(29;5047;1)(56;5750;-1)(57;6297;1)(69;7109;1)(64;8219;1)(52;9578;1)(80;12437;1)(84;14672;1)(96;15359;1)(117;16250;1)(113;18125;1)],51,13,0,1,25,18,34.285714,23,4
3,[(14;1469;1)(11;2000;1)(40;2656;1)(33;3219;1)(64;3891;1)(66;4328;1)(47;5234;1)(39;5844;1)(79;7156;1)(97;8000;1)(116;8766;1)(93;9437;1)(110;10281;1)(71;11109;1)],49,14,0,0,25,19,40.000000,14,3
4,[(6;2953;1)(2;4016;1)(23;5797;1)(35;6437;1)(27;6984;1)(39;7750;1)(67;9812;1)(55;10609;1)(62;11281;1)(50;11859;1)(90;14844;1)(113;15781;1)(96;16734;1)(119;18062;1)],50,14,0,0,25,18,40.000000,6,2
5,[(32;2109;1)(13;2828;1)(50;3859;1)(90;5547;1)(82;6484;1)(96;8125;1)(115;9062;1)(118;9750;1)(89;10391;1)(58;11312;1)(19;12672;1)(36;14391;1)(65;15953;1)(63;17219;1)],52,14,0,0,25,18,40.000000,32,3
6,[(23;1828;1)(0;2719;1)(80;4187;1)(92;4687;1)(113;5359;1)(84;6016;1)(117;6828;1)(69;7937;1)(57;8734;1)(29;9547;1)(64;10594;1)(52;11328;1)(6;12891;1)(96;16047;1)],74,14,0,0,25,19,40.000000,23,2
7,[(11;1641;1)(14;2187;1)(33;2687;1)(40;3312;1)(71;4219;1)(110;5141;1)(93;5937;1)(64;6531;1)(66;6953;1)(116;7641;1)(97;8375;1)(79;10062;1)(39;11031;1)(47;11547;1)],49,14,0,0,25,19,40.000000,11,3
8,[(2;1531;1)(6;2328;1)(27;3062;1)(39;3562;1)(35;4281;1)(23;4891;1)(50;5703;1)(62;6750;1)(55;7562;1)(67;8125;1)(96;8953;1)(119;10750;1)(113;11547;1)(90;12187;1)],53,14,0,0,25,19,40.000000,2,3
9,[(13;2047;1)(36;3422;1)(58;4016;1)(19;4766;1)(50;6531;1)(82;7437;1)(63;7969;1)(90;8656;1)(114;9578;-1)(115;10187;1)(96;10656;1)(118;11266;1)(65;13062;1)(89;13828;1)(32;20828;1)],81,14,0,1,25,18,37.142857,13,0
10,[(6;2359;1)(0;3375;1)(23;4500;1)(52;5609;1)(64;6156;1)(57;6859;1)(69;7375;1)(29;8266;1)(96;10812;1)(117;11469;1)(113;12812;1)(92;13297;1)(80;13984;1)(84;15859;1)],56,14,0,0,25,18,40.000000,6,4
11,[(11;2344;1)(14;3000;1)(33;4687;1)(64;5391;1)(66;5969;1)(40;6719;1)(79;7984;1)(97;8516;1)(93;9187;1)(116;9891;1)(110;10641;1)(71;11859;1)(39;16172;1)(47;19937;1)],71,14,0,0,25,18,40.000000,11,4
12,[(2;1516;1)(6;2359;1)(39;3125;1)(27;3656;1)(35;4062;1)(23;4578;1)(50;5750;1)(62;6297;1)(55;6812;1)(67;7453;1)(96;8406;1)(119;9469;1)(113;10406;1)(90;11062;1)],55,14,0,0,25,19,40.000000,2,2
13,[(13;1766;1)(36;2500;1)(19;3031;1)(32;4078;1)(50;4781;1)(63;5422;1)(65;5891;1)(58;6437;1)(89;7016;1)(96;7500;1)(118;7969;1)(82;8875;1)(90;9328;1)(115;12000;1)],64,14,0,0,25,19,40.000000,13,1
14,[(6;1891;1)(0;2906;1)(23;3797;1)(57;5312;1)(29;6094;1)(52;7750;1)(64;8781;1)(84;9266;1)(96;10000;1)(69;10969;1)(117;12203;1)(113;12922;1)(92;13437;1)(80;14172;1)],64,14,0,0,25,19,40.000000,6,3
15,[(11;1672;1)(14;2469;1)(39;3437;1)(33;4344;1)(40;5156;1)(47;6953;1)(66;8109;1)(64;8500;1)(71;9109;1)(93;9828;1)(97;10625;1)(110;11234;1)(116;12000;1)(79;12891;1)],66,14,0,0,25,19,40.000000,11,6
16,[(6;1828;1)(2;2562;1)(23;3109;1)(35;3547;1)(27;4219;1)(39;4750;1)(67;6203;1)(55;6672;1)(62;7469;1)(50;8141;1)(90;10187;1)(113;11219;1)(96;11859;1)(119;13922;1)],50,14,0,0,25,19,40.000000,6,2
45

Sujeto 46
1,[(58;2922;1)(89;3797;1)(96;4469;1)(118;5109;1)(115;6031;1)(82;6625;1)(63;7203;1)(90;7953;1)(50;8500;1)(32;9281;1)(13;10156;1)(36;10938;1)(19;11891;1)(65;13797;1)],60,14,0,0,21,18,47.619048,58,2
2,[(57;2719;1)(69;3375;1)(96;4500;1)(117;5250;1)(84;6141;1)(80;6953;1)(113;7828;1)(92;8328;1)(64;8907;1)(52;9469;1)(23;10453;1)(6;11016;1)(29;11610;1)(0;12719;1)],64,14,0,0,17,18,58.823529,57,1
3,[(11;1516;1)(14;2079;1)(33;2750;1)(40;3891;1)(47;4985;1)(39;6000;1)(66;6610;1)(79;7266;1)(97;7860;1)(116;9782;1)(71;10594;1)(110;12016;1)(64;13219;1)(93;15610;1)],64,14,0,0,19,19,52.631579,11,2
4,[(67;1375;1)(55;1906;1)(35;2390;1)(39;3062;1)(27;3687;1)(6;4172;1)(23;4968;1)(2;5453;1)(50;6125;1)(62;6718;0)(62;7625;1)(90;8250;1)(113;8781;1)(96;9687;1)(119;10437;1)],53,14,1,0,12,19,77.380952,67,1
5,[(19;2109;1)(13;3140;1)(36;4234;1)(32;4937;1)(50;5500;1)(65;6250;1)(58;7078;1)(82;8547;1)(90;9140;1)(115;9968;1)(96;10531;1)(89;11109;1)(118;12031;1)(63;15250;1)],69,14,0,0,18,18,55.555556,19,2
6,[(29;1750;1)(6;2234;1)(23;2765;1)(10;3484;-1)(0;4578;1)(52;5187;1)(64;5765;1)(57;6390;1)(69;7390;1)(96;7968;1)(84;8406;1)(92;8828;1)(113;9390;1)(118;9843;-1)(117;10140;1)(80;10890;1)],61,14,0,2,15,19,57.142857,29,1
7,[(47;1422;1)(39;2234;1)(14;2828;1)(43;3250;-1)(33;3547;1)(12;4015;-1)(11;4406;1)(40;4937;1)(71;5640;1)(64;6140;1)(66;6734;1)(79;7375;1)(97;7968;1)(116;8531;1)(93;9109;1)(110;9750;1)],52,14,0,2,12,19,71.428571,47,1
8,[(35;1360;1)(23;1766;1)(2;2188;1)(6;3047;1)(27;3813;1)(39;4469;1)(67;5047;1)(55;5594;1)(62;6063;1)(50;6594;1)(90;7219;1)(113;7813;1)(97;8610;1)(119;9235;1)],50,14,0,0,10,19,100.000000,35,2
9,[(19;1296;1)(36;2187;1)(13;2625;1)(32;3093;1)(50;3656;1)(63;4218;1)(82;4828;1)(90;5343;1)(65;5937;1)(58;6406;1)(89;6968;1)(96;7578;1)(118;8078;1)(115;8671;1)],54,14,0,0,12,19,83.333333,19,1
10,[(29;1516;1)(57;1984;1)(69;2797;1)(117;3453;1)(96;3891;1)(84;4469;1)(64;4859;1)(52;5250;1)(23;5938;1)(6;6625;1)(0;7719;1)(80;8406;1)(92;8891;1)(113;9422;1)],55,14,0,0,11,19,90.909091,29,2
11,[(39;1062;1)(14;2406;1)(11;2843;1)(40;3296;1)(33;3687;1)(47;4296;1)(67;4718;1)(64;5187;1)(93;5875;1)(110;6484;1)(97;7203;1)(116;7859;1)(79;8671;1)(71;9625;1)],64,14,0,0,11,19,90.909091,39,3
12,[(39;1282;1)(6;2000;1)(2;2594;1)(23;3125;1)(50;3813;1)(35;4625;1)(55;5250;1)(62;5907;1)(67;6438;1)(96;7313;1)(90;8063;1)(113;8547;1)(119;9563;1)(27;12172;1)],69,14,0,0,15,19,66.666667,39,5
13,[(19;984;1)(36;1515;1)(13;2093;1)(32;2500;1)(50;3437;1)(82;3968;1)(90;4390;1)(73;4843;-1)(63;5437;1)(65;5890;1)(58;6453;1)(89;6922;1)(96;7422;1)(118;7890;1)],49,13,0,1,9,20,95.238095,19,1
14,[(29;859;1)(6;1593;1)(57;2187;1)(96;4281;1)(117;4765;1)(84;5484;1)(92;6078;1)(113;6593;1)(64;7218;1)(52;7640;1)(80;8359;1)(0;9468;1)(23;10546;1)(79;16406;-1)(69;16796;1)],68,14,0,1,18,20,51.587302,29,1
15,[(39;1093;1)(47;1812;1)(14;2375;1)(33;2812;1)(11;3203;1)(40;3734;1)(71;4218;1)(102;4921;-1)(94;5234;-1)(93;5734;1)(110;6343;1)(116;7187;1)(97;7812;1)(66;8312;1)(64;8812;1)(79;10921;1)],54,14,0,2,14,19,61.224490,39,2
16,[(39;1109;1)(27;1890;1)(67;2703;1)(119;3469;1)(96;4031;1)(55;4750;1)(35;5672;1)(6;6750;1)(2;8219;1)(62;9094;1)(50;9531;1)(23;10578;1)(90;11234;1)(113;11687;1)],64,14,0,0,14,19,71.428571,39,3
30

Sujeto 38
1,[(13;2500;1)(32;3281;1)(50;4610;1)(19;6000;1)(89;7203;1)(96;7953;1)(118;8735;1)(115;9531;1)(82;10219;1)(90;10719;1)(63;11313;1)(65;12516;1)(36;13563;1)(58;14516;1)],63,14,0,0,25,18,40.000000,13,3
2,[(6;2718;1)(23;3656;1)(29;4828;1)(57;5812;1)(69;6515;1)(64;7297;1)(84;8703;1)(92;10109;1)(113;11234;1)(96;12015;1)(117;12984;1)(80;17687;1)(0;22218;1)],58,13,0,0,23,18,40.372671,6,3
3,[(14;1985;1)(11;2641;1)(33;3344;1)(40;4063;1)(71;4891;1)(110;5735;1)(93;6485;1)(64;7704;1)(66;8422;1)(47;9469;1)(39;10422;1)(79;11454;1)(97;12219;1)(116;13547;1)],48,14,0,0,14,19,71.428571,14,3
4,[(27;3094;1)(39;4031;1)(119;4859;1)(96;5672;1)(67;6594;1)(113;7578;1)(90;8438;1)(50;9313;1)(62;10109;1)(55;11141;1)(35;11922;1)(23;13469;1)(6;14734;1)(2;15563;1)],59,14,0,0,16,17,62.500000,27,4
5,[(19;2140;1)(58;3094;1)(89;3828;1)(118;4578;1)(115;5328;1)(96;6125;1)(82;6765;1)(90;7453;1)(63;8234;1)(65;9109;1)(36;9922;1)(32;10594;1)(50;11359;1)(13;12265;1)],54,14,0,0,15,18,66.666667,19,3
6,[(6;1718;1)(29;2437;1)(69;3359;1)(64;4156;1)(23;5093;1)(0;6187;1)(92;7046;1)(80;7750;1)(96;8593;1)(84;9187;1)(117;10000;1)(113;11109;1)(57;11859;1)(52;12875;1)],73,14,0,0,15,19,66.666667,6,3
7,[(14;1360;1)(11;2125;1)(33;3078;1)(40;3828;1)(47;4547;1)(39;5203;1)(66;5813;1)(64;6375;1)(71;7031;1)(93;7625;1)(110;8328;1)(79;9016;1)(97;9688;1)(116;10875;1)],62,14,0,0,12,19,83.333333,14,3
8,[(6;1407;1)(27;1891;1)(39;2469;1)(35;3047;1)(23;3641;1)(2;4188;1)(62;5032;1)(50;5719;1)(90;6485;1)(96;7110;1)(67;7672;1)(55;8297;1)(119;9079;1)(113;10110;1)],58,14,0,0,11,19,90.909091,6,4
9,[(19;1579;1)(13;2438;1)(32;3110;1)(36;3891;1)(58;4454;1)(89;5282;1)(82;7891;1)(90;8547;1)(63;9188;1)(65;9813;1)(118;10594;1)(115;11344;1)(96;12235;1)(50;13797;1)],63,14,0,0,16,19,62.500000,19,5
10,[(6;2187;1)(23;3062;1)(0;4531;1)(29;5344;1)(64;7062;1)(52;7641;1)(84;8281;1)(80;9016;1)(92;9687;1)(113;10312;1)(96;11187;1)(117;11922;1)(69;13047;1)(57;14156;1)],66,14,0,0,16,18,62.500000,6,1
11,[(14;2016;1)(11;2703;1)(33;3219;1)(40;3891;1)(64;4438;1)(66;4985;1)(39;6188;1)(47;6891;1)(79;7625;1)(97;8235;1)(116;9156;1)(110;10313;1)(93;11516;1)],51,13,0,0,13,18,71.428571,14,3
12,[(6;1515;1)(27;2046;1)(39;2703;1)(35;3218;1)(23;3734;1)(2;4328;1)(62;5234;1)(50;5812;1)(55;6406;1)(67;6937;1)(96;7531;1)(119;8343;1)(113;9156;1)(90;9953;1)],53,14,0,0,13,19,76.923077,6,4
13,[(19;1547;1)(36;2172;1)(58;2922;1)(89;3454;1)(118;4125;1)(115;4797;1)(96;5438;1)(65;6235;1)(63;6782;1)(82;7344;1)(90;7875;1)(50;8766;1)(32;9360;1)(13;10172;1)],46,14,0,0,12,19,83.333333,19,3
14,[(29;1828;1)(57;2546;1)(69;3468;1)(23;7015;1)(6;7718;1)(117;8718;1)(96;9468;1)(92;13234;1)(80;14921;1)(84;16328;1)(52;17015;1)(64;17875;1)(113;20859;1)(0;22234;1)],77,14,0,0,23,19,43.478261,29,2
15,[(14;1593;1)(11;2375;1)(39;3375;1)(47;4390;1)(79;5578;1)(97;6390;1)(116;7125;1)(110;8484;1)(71;9562;1)(64;10250;1)(66;10953;1)(33;11953;1)(40;12640;1)(93;17109;1)],63,14,0,0,18,19,55.555556,14,3
16,[(6;1953;1)(39;4031;1)(119;5328;1)(96;6297;1)(67;7218;1)(55;7765;1)(35;8578;1)(27;9484;1)(23;10437;1)(2;11250;1)(62;12656;1)(50;13390;1)(90;14172;1)(113;15453;1)],56,14,0,0,18,19,55.555556,6,5
52

Sujeto 48
1,[(36;3828;1)(13;5391;1)(19;6719;1)(58;7828;1)(89;9016;1)(118;9766;1)(115;10547;1)(96;11359;1)(82;12375;1)(90;13016;1)(63;14062;1)(50;14719;1)(32;15453;1)(65;16641;1)],58,14,0,0,19,17,52.631579,36,2
2,[(6;2578;1)(0;5172;1)(29;6156;1)(57;7016;1)(69;7594;1)(64;8391;1)(52;8828;1)(80;9906;1)(84;10422;1)(96;11016;1)(117;11797;1)(113;12781;1)(92;13578;1)],55,13,0,0,15,18,61.904762,6,4
3,[(14;1766;1)(10;2344;-1)(11;2766;1)(40;3375;1)(33;3938;1)(39;5266;1)(47;5844;1)(79;6375;1)(66;6969;1)(64;7406;1)(71;7922;1)(110;8641;1)(93;9313;1)(97;9828;1)(116;10469;1)],52,14,0,1,13,19,71.428571,14,4
4,[(6;2610;1)(27;3407;1)(39;3954;1)(2;4969;1)(23;5704;1)(35;6282;1)(55;7016;1)(67;7625;1)(62;8500;1)(50;9110;1)(96;10125;1)(119;11422;1)(90;12094;1)(113;13610;1)],66,14,0,0,14,18,71.428571,6,2
5,[(13;2000;1)(19;3422;1)(36;4953;1)(58;5797;1)(32;6578;1)(50;7422;1)(63;8344;1)(65;8844;1)(82;10016;1)(90;10563;1)(96;11438;1)(115;11985;1)(118;12516;1)(89;13719;1)],57,14,0,0,16,18,62.500000,13,4
6,[(23;1844;1)(0;2516;1)(6;3531;1)(29;4063;1)(69;5000;1)(57;5766;1)(64;6344;1)(52;6750;1)(80;7422;1)(92;7891;1)(84;8344;1)(96;8750;1)(117;9141;1)(113;9656;1)],51,14,0,0,10,19,100.000000,23,3
